Plot_ID,Date Sampled,Chamber_ID,Core_ID,Sample_ID,Year,Location/Treatment,Site,Sand content (%),Clay content (%),Silt content (%),Bulk density (g/cm^3),Total porosity (%),Volumetric soil water content (%),Air-filled porosity (%),Water-filled pore space (%),Soil pH,Gravimetric soil water content (%),NH4 concentration (mg N/kg d.s.),NO3 concentration (mg N/kg d.s.),Chamber temperature (C),CH4 at Time 0 (PPM),CH4 at Time 0 (mol/cm^3),CH4 (mg CH4-C/m^2/day),CH4_A (mol/cm^2/min),CO2 (mg CO2-C/m2/day),Diffusivity (cm^2/s),Mu (/min)
MAU,6/18/2013,MAU_2,2402,2381,2013,Upland,MA,15.74501109,42.1274945,42.1274945,0.82,69.05660377,27.54865616,41.50794761,39.89286275,7.27,33.59592215,6.233581966,4.24980842,18.55555556,1.858645102,8.18387E-11,-0.592883521,-3.42818E-12,5.769412459,0.081278964,0.05201169
MAU,7/2/2013,MAU_3,2523,2502,2013,Upland,MA,25.73811032,38.7453337,35.5165559,0.82,69.05660377,27.54865616,41.50794761,39.89286275,7.87,33.59592215,5.620353457,4.495783532,16.88226887,1.921972734,8.46271E-11,-0.82310769,-4.75939E-12,2.715415206,0.07935407,0.096024705
MAU,7/7/2011,MAU_2,314,14,2011,Upland,MA,15.74501109,42.1274945,42.1274945,0.82,69.05660377,27.56993166,41.48667211,39.92367153,7.5,33.62186788,2.125753887,1.814425222,20.27823474,2.146163025,9.44985E-11,-0.08503978,-4.91719E-13,12.52325833,n/a,n/a
NML,6/1/2011,NML_3,268,123,2011,Lowland,NM,26.65133792,20.5376254,52.8110367,0.93,64.90566038,31.28375286,33.62190751,48.19880528,7.29,33.63844394,2.683820167,2.182989453,20.03098507,1.902675797,8.37774E-11,-1.291185731,-7.46592E-12,14.44785577,n/a,n/a
KZ20,9/18/2012,KZ20_4,1906,1861,2012,20Y,KZ,8.422352941,33.9176471,57.66,1,62.26415094,33.63886343,28.62528751,54.02605339,6.239791667,33.63886343,3.30404896,6.987634716,16.13338416,1.887313205,8.3101E-11,-1.093416829,-6.32238E-12,2.247497486,0.86354303,0.023416085
KZ20,9/18/2012,KZ20_1,1903,1858,2012,20Y,KZ,10.03428388,34.60219851,55.36351761,1,62.26415094,33.64012885,28.62402209,54.02808573,5.599791667,33.64012885,4.227605209,7.978594037,16.13345476,1.855961482,8.17205E-11,-0.938593132,-5.42715E-12,2.244062612,n/a,n/a
ORL,10/12/2013,ORL_5,3131,3086,2013,Lowland,OR,42.109375,27.421875,30.46875,1.11,58.11320755,37.34195934,20.77124821,64.25726769,6.21,33.64140481,3.860941069,9.607084852,8.893501401,1.905078676,8.38832E-11,-0.95585408,-5.52696E-12,2.617246511,0.103003097,0.202912621
MAL,7/2/2013,MAL_2,2516,2495,2013,Lowland,MA,17.51138952,32.9954442,49.4931663,0.78,70.56603774,26.26383764,44.30220009,37.21880735,6.28,33.67158672,5.47780065,5.582836344,19.26539043,1.747561589,7.69475E-11,-0.596004179,-3.44623E-12,12.21119268,0.115703333,0.039131549
KZC,4/12/2013,KZC_5,2099,2078,2013,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,33.71088501,28.55326593,54.14172441,7.06,33.71088501,4.602231876,2.934869055,11.04014189,1.871998122,8.24266E-11,-0.166696846,-9.63878E-13,0.17294765,n/a,n/a
KZ4,6/7/2013,KZ4_6,2334,2313,2013,4Y,KZ,2.548701299,36.9642857,60.487013,1,62.26415094,33.75058384,28.5135671,54.20548314,6.41,33.75058384,7.157656627,2.745272071,20.33333333,1.857022116,8.17672E-11,-0.909904343,-5.26127E-12,5.843225462,0.150537693,0.096455077
MAU,6/9/2011,MAU_1,14,1,2011,Upland,MA,17.90400552,39.4060773,42.6899171,0.82,69.05660377,27.71989051,41.33671326,40.14082506,6.94,33.80474453,6.918241448,7.671202555,15.55201014,48.87733073,2.15214E-09,n/a,n/a,6.572824173,0.101517783,n/a
KZ20,7/26/2011,KZ20_2,443,435,2011,20Y,KZ,13.14624222,34.7415031,52.1122547,1,62.26415094,33.86948529,28.39466565,54.39644607,6.53,33.86948529,8.341566848,1.841054082,24.04308601,1.840950073,8.10596E-11,-1.278182673,-7.39073E-12,5.421532713,0.754803757,0.03878784
KZC,6/14/2011,KZC_2,33,68,2011,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,33.87250238,28.39164856,54.4012917,7.89,33.87250238,7.550678777,1.440350959,21.00050614,1.897211141,8.35368E-11,-0.222577245,-1.28699E-12,5.138409739,0.171624402,0.004871078
KZC,8/15/2013,KZC_1,2851,2830,2013,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,33.95539372,28.30875722,54.53442022,7.69,33.95539372,4.79033752,4.599689329,21.77777778,1.86428338,8.2087E-11,-0.966943883,-5.59108E-12,6.429079252,0.156173472,0.104933749
MAL,9/18/2011,MAL_4,644,623,2011,Lowland,MA,16.7830805,33.2867678,49.9301517,0.78,70.56603774,26.50093985,44.06509789,37.55480781,6.5,33.97556391,4.735442229,8.595189099,12.8492205,2.011330421,8.85616E-11,-1.723938329,-9.96819E-12,3.2279066,0.295781728,0.097201978
ORU,6/29/2011,ORU_4,178,190,2011,Upland,OR,37.34295269,31.3285237,31.3285237,1.18,55.47169811,40.09497464,15.37672347,72.28005633,6.74,33.97879207,12.62383985,1.251633148,16.88101852,1.962813539,8.64254E-11,-0.245742731,-1.42094E-12,8.592054698,0.895330298,0.001963454
KZ20,6/7/2013,KZ20_3,2325,2304,2013,20Y,KZ,7.412518581,32.0495128,60.5379686,1,62.26415094,33.9869281,28.27722284,54.58506634,5.37,33.9869281,7.253361826,6.970957835,17.83333333,1.817266141,8.00167E-11,-0.706182721,-4.0833E-12,4.886447312,0.121009606,0.076103578
KZC,5/7/2013,KZC_5,2159,2138,2013,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,34,28.26415094,54.60606061,6.97,34,5.491325912,2.139664867,18.44444444,1.903585011,8.38175E-11,-0.1174283,-6.78996E-13,5.585196436,n/a,n/a
KZ20,7/26/2011,KZ20_3,444,436,2011,20Y,KZ,7.412518581,32.0495128,60.5379686,1,62.26415094,34.05330882,28.21084212,54.6916778,6.47,34.05330882,8.926120309,1.587104233,24.03662224,1.815879901,7.99557E-11,-0.84206258,-4.86899E-12,6.498169676,0.340066318,0.038654441
KZW,7/13/2011,KZW_1,361,331,2011,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,34.07407407,28.19007687,54.72502805,7.56,34.07407407,6.46103658,3.811897283,22.82731513,1.758026642,7.74083E-11,-0.377054618,-2.18021E-12,7.081448517,0.659953589,0.004263954
KZ20,4/12/2013,KZ20_6,2088,2067,2013,20Y,KZ,11.89498812,33.886543,54.2184688,1,62.26415094,34.08463661,28.17951433,54.74199213,6.39,34.08463661,11.64655278,6.849527331,6.75424344,1.791063203,7.8863E-11,-0.529268716,-3.06035E-12,0.971567695,0.551652481,n/a
ORU,4/30/2012,ORU_4,1060,1039,2012,Upland,OR,37.34295269,31.3285237,31.3285237,1.18,55.47169811,40.31530281,15.1563953,72.67724657,6.51,34.16551086,11.23090924,2.226190979,9.811388889,2.068733999,9.10892E-11,-0.545174045,-3.15232E-12,4.176791561,n/a,n/a
MAU,6/18/2013,MAU_3,2403,2382,2013,Upland,MA,25.73811032,38.7453337,35.5165559,0.82,69.05660377,28.0195258,41.03707797,40.57472316,7.78,34.17015342,5.924215861,14.21595992,17.33333333,1.865808132,8.21541E-11,-0.616490678,-3.56468E-12,2.735240909,0.020456717,0.224270044
ORL,8/25/2011,ORL_3,740,718,2011,Lowland,OR,31.62241224,29.3046805,39.0729073,1.11,58.11320755,37.97233749,20.14087006,65.34200931,5.94,34.20931305,10.33880969,0.891878853,17.73235294,1.955413903,8.60996E-11,-0.760509008,-4.39743E-12,14.30183159,n/a,n/a
MAL,6/18/2013,MAL_1,2395,2374,2013,Lowland,MA,18.30251081,34.0406205,47.6568687,0.78,70.56603774,26.7078911,43.85814664,37.84808096,6.13,34.24088602,22.4014426,6.918068533,19.94444444,1.978056879,8.70966E-11,-0.77385665,-4.47461E-12,4.331927814,0.023708375,0.253837624
KZ4,8/11/2011,KZ4_1,575,554,2011,4Y,KZ,2.686365446,40.2677109,57.0459237,1,62.26415094,34.25925926,28.00489168,55.02244669,6.92,34.25925926,12.72521861,7.162794103,20.4422284,1.842212089,8.11151E-11,-0.893317559,-5.16536E-12,10.07099714,1.396849752,0.010366054
KZ20,8/28/2012,KZ20_1,1795,1750,2012,20Y,KZ,10.03428388,34.60219851,55.36351761,1,62.26415094,34.26183844,28.0023125,55.02658901,6.14,34.26183844,4.991169676,15.1911146,21.28115973,2.058677033,9.06464E-11,-1.322965156,-7.64967E-12,5.006906851,0.313104234,0.081227317
MAU,6/18/2013,MAU_4,2404,2383,2013,Upland,MA,22.28543849,38.8572808,38.8572808,0.82,69.05660377,28.09816514,40.95843863,40.68859979,7.72,34.26605505,4.686426139,3.48729759,17.33333333,1.919709571,8.45274E-11,-0.778610081,-4.50209E-12,8.810708095,n/a,n/a
KZ20,6/7/2013,KZ20_2,2324,2303,2013,20Y,KZ,13.14624222,34.7415031,52.1122547,1,62.26415094,34.28571429,27.97843665,55.06493507,5.69,34.28571429,8.629650786,8.793289957,19.33333333,1.791670006,7.88897E-11,-0.931132087,-5.38401E-12,9.13760925,0.344079307,0.04838259
KZW,6/7/2013,KZW_3,2343,2322,2013,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,34.29771349,27.96643745,55.08420651,7.24,34.29771349,5.985313678,1.064533008,17.16666667,1.91864287,8.44805E-11,-0.69963733,-4.04546E-12,6.511198068,0.090597993,0.090503737
KZ4,9/18/2012,KZ4_5,1913,1868,2012,4Y,KZ,3.489175495,39.9355136,56.5753109,1,62.26415094,34.32282004,27.9413309,55.12452916,6.219791667,34.32282004,4.040989898,2.74380602,14.23968868,1.858124344,8.18158E-11,-1.067318776,-6.17147E-12,2.500955323,0.294835201,0.069068004
NML,5/11/2012,NML_6,948,915,2012,Lowland,NM,21.26148705,24.2272348,54.5112782,0.93,64.90566038,31.9350348,32.97062557,49.20223385,6.79,34.3387471,10.22378733,0.941069567,n/a,1.921514991,8.46069E-11,-1.481170985,-8.56445E-12,7.827129253,0.414926595,0.074901231
NML,5/11/2012,NML_3,945,912,2012,Lowland,NM,26.65133792,20.5376254,52.8110367,0.93,64.90566038,31.97547432,32.93018606,49.26453892,6.89,34.38223045,10.11470457,2.267089158,n/a,1.940382409,8.54377E-11,-1.419479387,-8.20774E-12,7.953731026,0.253093787,0.110731818
KZ4,8/11/2011,KZ4_6,580,559,2011,4Y,KZ,2.548701299,36.9642857,60.487013,1,62.26415094,34.41558442,27.84856652,55.27351437,6.31,34.41558442,4.829001594,4.554248915,20.43642247,1.95473719,8.60698E-11,-0.868110512,-5.0196E-12,8.337942097,8.920389751,0.00136915
KZW,8/28/2012,KZW_5,1817,1772,2012,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,34.43609023,27.82806071,55.30644795,7.58,34.43609023,n/a,n/a,21.77037057,1.628459548,7.17033E-11,-0.130776282,-7.56177E-13,10.71739125,n/a,n/a
KZW,5/7/2013,KZW_4,2164,2143,2013,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,34.46508648,27.79906446,55.35301768,7.52,34.46508648,5.722821743,0.33089927,17.94444444,1.927754945,8.48817E-11,-0.628715415,-3.63537E-12,3.13490336,0.054625036,0.120794517
ORL,10/12/2013,ORL_2,3128,3083,2013,Lowland,OR,37.09560388,28.3069783,34.5974179,1.11,58.11320755,38.30608454,19.80712301,65.9163143,6.54,34.50998607,3.73460903,8.177557863,8.923501401,1.788714089,7.87595E-11,0.126701916,7.32618E-13,0.697541776,0.010640667,n/a
NML,6/1/2011,NML_5,270,125,2011,Lowland,NM,13.76870556,23.7879433,62.4433511,0.93,64.90566038,32.10304991,32.80261047,49.46109433,7.28,34.5194085,3.433754044,2.028159075,20.04598507,1.727126088,7.60477E-11,0.957521688,5.5366E-12,4.894319654,n/a,n/a
ORL,5/26/2013,ORL_5,2255,2234,2013,Lowland,OR,42.109375,27.421875,30.46875,1.11,58.11320755,38.33425798,19.77894957,65.96479458,6.54,34.53536755,4.040749356,10.64240452,14.27777778,1.822605182,8.02518E-11,-0.225568605,-1.30429E-12,3.966833601,0.09476568,n/a
MAL,8/1/2011,MAL_2,505,489,2011,Lowland,MA,17.51138952,32.9954442,49.4931663,0.78,70.56603774,26.95668374,43.60935399,38.20064808,6.71,34.55985095,10.42641734,4.175266162,25.31703912,1.995786582,8.78772E-11,-0.942822972,-5.45161E-12,14.21596596,0.334305512,0.02639815
NML,6/19/2012,NML_6,1320,1287,2012,Lowland,NM,21.26148705,24.2272348,54.5112782,0.93,64.90566038,32.21597354,32.68968684,49.63507551,6.97,34.64083176,8.099090382,0.28171132,21.78338485,n/a,n/a,n/a,n/a,n/a,n/a,n/a
MAU,8/13/2013,MAU_5,2837,2816,2013,Upland,MA,20.94035828,37.948628,41.1110137,0.82,69.05660377,28.4412713,40.61533247,41.18544752,7.47,34.6844772,11.73762044,4.787551546,16.25618993,2.075874764,9.14036E-11,-0.736869007,-4.26074E-12,2.580017118,0.149308966,0.035831662
KZC,8/15/2013,KZC_4,2854,2833,2013,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,34.72361809,27.54053285,55.76823511,6.78,34.72361809,3.89980992,3.6652679,21.61111111,1.858082619,8.18139E-11,-0.910000517,-5.26182E-12,5.924498263,0.412329771,0.036425102
ORL,6/27/2012,ORL_3,1425,1392,2012,Lowland,OR,31.62241224,29.3046805,39.0729073,1.11,58.11320755,38.62656177,19.48664577,66.46778487,6.08,34.7987043,3.098040774,8.749613535,18.08628852,1.700266211,7.48651E-11,-1.87799494,-1.0859E-11,6.361252166,0.483507034,0.223295348
KZW,6/30/2011,KZW_3,153,87,2011,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,34.82142857,27.44272237,55.92532467,6.91,34.82142857,8.831077042,0.720564032,22.97496738,2.014077202,8.86826E-11,-0.583033184,-3.37123E-12,10.56165576,0.198593249,0.026515952
MAL,8/1/2011,MAL_3,506,490,2011,Lowland,MA,17.1282768,35.0611137,47.8106095,0.78,70.56603774,27.17419355,43.39184419,38.50888391,6.7,34.83870968,3.37217278,0.801007037,26.23037245,2.046036729,9.00898E-11,-1.437805577,-8.31371E-12,16.01724838,0.530369113,0.03700426
KZ4,5/21/2013,KZ4_6,2202,2181,2013,4Y,KZ,2.548701299,36.9642857,60.487013,1,62.26415094,34.87394958,27.39020136,56.0096766,6.51,34.87394958,4.579667086,0.778592538,16.33333333,1.797117996,7.91296E-11,-0.053858377,-3.11421E-13,3.715660258,1.350717733,4.18657E-05
KZ20,8/15/2013,KZ20_4,2842,2821,2013,20Y,KZ,8.422352941,33.9176471,57.66,1,62.26415094,34.88372093,27.38043001,56.02536998,6.38,34.88372093,12.61584379,8.665964392,22.05555556,1.890107268,8.3224E-11,-1.236233414,-7.14817E-12,9.433783233,1.369667799,0.019671484
KZ4,8/28/2012,KZ4_6,1806,1761,2012,4Y,KZ,2.548701299,36.9642857,60.487013,1,62.26415094,34.88372093,27.38043001,56.02536998,6.05,34.88372093,6.329186174,2.557983096,21.34582689,1.937131426,8.52946E-11,-1.008856843,-5.83343E-12,5.28492894,n/a,n/a
KZW,7/13/2011,KZW_3,363,333,2011,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,34.93975904,27.3243919,56.11537058,7.02,34.93975904,8.139709266,0.29239337,22.78227752,1.842405533,8.11236E-11,-0.513229552,-2.96761E-12,7.586481201,0.142832741,0.034287763
MAU,8/13/2013,MAU_4,2836,2815,2013,Upland,MA,22.28543849,38.8572808,38.8572808,0.82,69.05660377,28.66759647,40.3890073,41.51318615,7.66,34.9604835,13.40972337,1.82511428,16.23640203,2.058979884,9.06597E-11,-0.293966679,-1.69978E-12,3.75163577,0.312484667,0.002785253
KZ20,4/12/2013,KZ20_5,2087,2066,2013,20Y,KZ,8.625716601,37.2265599,54.1477235,1,62.26415094,34.98596819,27.27818275,56.18958527,6.53,34.98596819,5.089998366,5.243145736,6.902403832,1.791471378,7.88809E-11,-0.828550969,-4.79086E-12,0.944389402,0.208175968,n/a
KZW,8/15/2013,KZW_5,2861,2840,2013,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,34.99070632,27.27344462,56.197195,7.46,34.99070632,3.267346312,2.535881705,21.5,1.860658461,8.19273E-11,-0.329041974,-1.90259E-12,13.27493666,n/a,n/a
KZW,8/24/2011,KZW_3,790,778,2011,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.02906977,27.23508117,56.25880902,7.44,35.02906977,4.585393483,7.85807152,24.05184911,1.867718499,8.22382E-11,-0.056928773,-3.29175E-13,5.814071074,0.175696175,0.000334822
KZ4,5/7/2013,KZ4_1,2149,2128,2013,4Y,KZ,2.686365446,40.2677109,57.0459237,1,62.26415094,35.10638298,27.15776796,56.38297873,6.24,35.10638298,n/a,n/a,12.38888889,1.932421828,8.50872E-11,-1.105791136,-6.39393E-12,2.54466914,0.161321487,0.128890416
KZW,6/18/2012,KZW_1,1309,1276,2012,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.11904762,27.14510332,56.4033189,7.87,35.11904762,6.621776092,0.441646036,24.04361424,n/a,n/a,n/a,n/a,n/a,n/a,n/a
KZ4,5/21/2013,KZ4_1,2197,2176,2013,4Y,KZ,2.686365446,40.2677109,57.0459237,1,62.26415094,35.14391829,27.12023265,56.44326271,6.58,35.14391829,6.391807717,0.363989127,17.66666667,1.869118976,8.22999E-11,-1.399254899,-8.0908E-12,5.456448542,0.679727137,0.05242716
KZW,6/4/2012,KZW_2,1166,1133,2012,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.20485584,27.0592951,56.54113211,7.78,35.20485584,6.292641467,0.644753113,22.33069977,1.866910441,8.22026E-11,-0.384235075,-2.22173E-12,4.693695039,0.283008063,0.009538857
KZW,6/4/2012,KZW_3,1167,1134,2012,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.21545319,27.04869775,56.55815209,7.78,35.21545319,8.267083418,0.525647901,22.33029302,1.984510773,8.73807E-11,-1.143173507,-6.61008E-12,7.952889304,0.25574626,0.082723005
MAL,7/7/2011,MAL_4,322,112,2011,Lowland,MA,16.7830805,33.2867678,49.9301517,0.78,70.56603774,27.47850208,43.08753566,38.94012327,6.82,35.22884882,n/a,n/a,22.82826568,1.95467344,8.6067E-11,-1.499154587,-8.66844E-12,7.983264086,0.091745407,0.256609659
KZ20,8/15/2013,KZ20_2,2840,2819,2013,20Y,KZ,13.14624222,34.7415031,52.1122547,1,62.26415094,35.2309846,27.03316634,56.58309648,6.2,35.2309846,11.40984364,13.55681685,22.44444444,1.949758967,8.58506E-11,-1.349596233,-7.80366E-12,7.185832473,0.192785408,0.158540185
KZW,6/7/2013,KZW_2,2342,2321,2013,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.23261892,27.03153202,56.5857213,7.45,35.23261892,11.67022629,2.368294166,17.11111111,1.967425984,8.66285E-11,-0.751908513,-4.3477E-12,4.648409309,0.044023269,0.211662941
ORU,4/30/2012,ORU_5,1061,1040,2012,Upland,OR,38.7279597,33.6996222,27.5724181,1.18,55.47169811,41.58148323,13.89021488,74.95981671,6.84,35.23854511,8.317030569,5.934378479,10.06138889,1.916427892,8.43829E-11,0.275792444,1.59469E-12,2.639909272,n/a,n/a
MAU,8/1/2011,MAU_3,500,484,2011,Upland,MA,25.73811032,38.7453337,35.5165559,0.82,69.05660377,28.89851024,40.15809353,41.84756947,7.87,35.24208566,31.87971727,2.299832201,23.779116,1.911551076,8.41682E-11,-0.561818791,-3.24856E-12,6.031162479,0.122545063,0.030270276
KZ20,6/7/2013,KZ20_5,2327,2306,2013,20Y,KZ,8.625716601,37.2265599,54.1477235,1,62.26415094,35.25011688,27.01403406,56.61382408,5.32,35.25011688,22.62841525,5.927129283,18.38888889,1.801920522,7.9341E-11,-1.035653368,-5.98837E-12,8.611661111,0.1731493,0.121790096
KZW,6/7/2013,KZW_1,2341,2320,2013,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.25377229,27.01037865,56.61969489,7.46,35.25377229,4.880353614,2.714114733,17.11111111,1.948907917,8.58131E-11,-0.408975187,-2.36478E-12,15.01049604,n/a,n/a
KZ4,4/12/2013,KZ4_1,2089,2068,2013,4Y,KZ,2.686365446,40.2677109,57.0459237,1,62.26415094,35.26480901,26.99934193,56.63742053,6.41,35.26480901,7.182890767,4.398486003,10.31141288,1.785573227,7.86212E-11,-0.775683579,-4.48517E-12,1.769621363,0.441008315,n/a
KZ4,8/28/2012,KZ4_5,1805,1760,2012,4Y,KZ,3.489175495,39.9355136,56.5753109,1,62.26415094,35.29411765,26.97003329,56.68449198,6.14,35.29411765,6.807829149,2.007296603,21.32821716,1.857002633,8.17664E-11,-0.818284341,-4.7315E-12,5.86642555,0.07246644,0.171328498
NML,6/3/2013,NML_1,2275,2254,2013,Lowland,NM,21.41202126,20.3746612,58.2133176,0.93,64.90566038,32.85970713,32.04595325,50.62687436,6.71,35.33301842,11.8731742,3.585685693,16,1.814355714,7.98886E-11,-1.35091315,-7.81128E-12,6.531966434,0.403943343,0.073855171
KZW,6/18/2012,KZW_2,1310,1277,2012,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.35502959,26.90912135,56.78232025,7.82,35.35502959,7.28596376,0.424378757,24.02201692,n/a,n/a,n/a,n/a,n/a,n/a,n/a
KZW,6/4/2012,KZW_1,1165,1132,2012,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.35660091,26.90755003,56.78484389,7.89,35.35660091,8.131449969,0.877276322,22.32487557,1.962426988,8.64084E-11,-1.108424868,-6.40915E-12,7.526203797,n/a,n/a
KZ4,5/21/2013,KZ4_5,2201,2180,2013,4Y,KZ,3.489175495,39.9355136,56.5753109,1,62.26415094,35.36299766,26.90115328,56.79511745,6.51,35.36299766,5.759824709,1.03300359,17.44444444,1.846874307,8.13204E-11,-0.912635509,-5.27706E-12,4.018177823,0.702507424,0.022282443
ORL,7/10/2013,ORL_5,2603,2582,2013,Lowland,OR,42.109375,27.421875,30.46875,1.11,58.11320755,39.25546766,18.85773989,67.54999305,6.69,35.36528618,4.564958711,11.47024621,17.5027451,1.894960937,8.34377E-11,-0.43136976,-2.49427E-12,6.746006175,0.404714003,0.011709155
KZW,8/11/2011,KZW_5,573,552,2011,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.39445629,26.86969465,56.84564192,7.42,35.39445629,9.031154949,2.123135867,20.74296279,1.876598224,8.26292E-11,-0.241821125,-1.39826E-12,10.27604766,n/a,n/a
KZ20,8/11/2011,KZ20_5,585,564,2011,20Y,KZ,8.625716601,37.2265599,54.1477235,1,62.26415094,35.40315107,26.86099987,56.85960626,6.29,35.40315107,n/a,2.417567796,20.99137593,2.124056181,9.35251E-11,-1.398091154,-8.08407E-12,7.09625197,0.30081327,0.092466493
KZW,5/10/2011,KZW_3,214,63,2011,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.4368932,26.82725774,56.91379817,7.66,35.4368932,n/a,n/a,22.93941184,1.943699735,8.55838E-11,-1.36166437,-7.87344E-12,6.938989908,n/a,n/a
KZ20,8/11/2011,KZ20_6,586,565,2011,20Y,KZ,11.89498812,33.886543,54.2184688,1,62.26415094,35.51228558,26.75186536,57.0348829,6.26,35.51228558,7.616798431,0.707055012,20.9913745,2.174071902,9.57274E-11,-1.28026462,-7.40277E-12,7.431063133,0.721423308,0.030986464
KZW,8/15/2013,KZW_1,2857,2836,2013,Water,KZ,19.14285714,37.42857143,43.42857143,1,62.26415094,35.53604436,26.72810658,57.07304094,7.7,35.53604436,5.609790177,1.718548977,21.5,1.791604366,7.88868E-11,-0.524838516,-3.03473E-12,6.511113253,n/a,n/a
KZ20,5/7/2013,KZ20_6,2148,2127,2013,20Y,KZ,11.89498812,33.886543,54.2184688,1,62.26415094,35.54878049,26.71537045,57.09349594,6.45,35.54878049,11.94494119,6.217214256,10.72222222,1.855867092,8.17164E-11,-0.771847952,-4.46299E-12,1.658285031,0.45352521,0.024619074
KZ20,5/7/2013,KZ20_5,2147,2126,2013,20Y,KZ,8.625716601,37.2265599,54.1477235,1,62.26415094,35.56899395,26.69515699,57.12595998,6.46,35.56899395,11.03751909,4.971636663,10.66666667,1.866625635,8.21901E-11,-0.604085475,-3.49295E-12,1.920498988,0.390298139,0.017334765
MAL,6/18/2013,MAL_3,2397,2376,2013,Lowland,MA,17.1282768,35.0611137,47.8106095,0.78,70.56603774,27.76580797,42.80022977,39.34726797,6.29,35.5971897,5.980225776,5.24478805,20.83333333,1.908202923,8.40208E-11,-0.754874404,-4.36485E-12,10.8052953,0.047337412,0.133203075
ORL,7/10/2013,ORL_2,2600,2579,2013,Lowland,OR,37.09560388,28.3069783,34.5974179,1.11,58.11320755,39.54697675,18.5662308,68.05161583,6.65,35.62790698,4.050531798,10.13823694,17.5327451,1.920963965,8.45827E-11,-0.193812233,-1.12066E-12,4.425282578,0.002127061,0.444513423
NMU,6/1/2011,NMU_5,264,149,2011,Upland,NM,36.64002031,24.1371351,39.2228446,0.85,67.9245283,30.30055918,37.62396912,44.60915657,7.1,35.64771668,3.275606892,2.907717378,20.62659883,1.734808784,7.6386E-11,-0.524189314,-3.03098E-12,6.055694407,0.256491094,0.016315515
NML,7/14/2011,NML_1,355,139,2011,Lowland,NM,21.41202126,20.3746612,58.2133176,0.93,64.90566038,33.16783216,31.73782821,51.10160188,6.99,35.66433566,6.946771123,1.518111352,23.38832792,1.85083943,8.1495E-11,-1.227946274,-7.10025E-12,10.60248133,0.231490638,0.103317808
