Date, PFD(µmol/m²s)
Jul 28 2023 at 8:45:00 PM, 0.109
Jul 28 2023 at 9:00:00 PM, 0.04
Jul 28 2023 at 9:15:00 PM, -0.07
Jul 28 2023 at 9:30:00 PM, 0.273
Jul 28 2023 at 9:45:00 PM, 0.139
Jul 28 2023 at 10:00:00 PM, 0.164
Jul 28 2023 at 10:15:00 PM, -0.199
Jul 28 2023 at 10:30:00 PM, 0.154
Jul 28 2023 at 10:45:00 PM, 0.109
Jul 28 2023 at 11:00:00 PM, 0.02
Jul 28 2023 at 11:15:00 PM, 0.045
Jul 28 2023 at 11:30:00 PM, 0.025
Jul 28 2023 at 11:45:00 PM, 0.094
Jul 29 2023 at 12:00:00 AM, 0.094
Jul 29 2023 at 12:15:00 AM, -0.055
Jul 29 2023 at 12:30:00 AM, 0.005
Jul 29 2023 at 12:45:00 AM, 0.064
Jul 29 2023 at 1:00:00 AM, 0.099
Jul 29 2023 at 1:15:00 AM, -0.184
Jul 29 2023 at 1:30:00 AM, 0.134
Jul 29 2023 at 1:45:00 AM, 0.035
Jul 29 2023 at 2:00:00 AM, 0.124
Jul 29 2023 at 2:15:00 AM, -0.064
Jul 29 2023 at 2:30:00 AM, -0.03
Jul 29 2023 at 2:45:00 AM, 0.074
Jul 29 2023 at 3:00:00 AM, 0.025
Jul 29 2023 at 3:15:00 AM, -0.01
Jul 29 2023 at 3:30:00 AM, 0.02
Jul 29 2023 at 3:45:00 AM, -0.04
Jul 29 2023 at 4:00:00 AM, -0.079
Jul 29 2023 at 4:15:00 AM, 0.089
Jul 29 2023 at 4:30:00 AM, 0.209
Jul 29 2023 at 4:45:00 AM, 0.05
Jul 29 2023 at 5:00:00 AM, 0.03
Jul 29 2023 at 5:15:00 AM, 0.045
Jul 29 2023 at 5:30:00 AM, 0.283
Jul 29 2023 at 5:45:00 AM, 1.947
Jul 29 2023 at 6:00:00 AM, 15.264
Jul 29 2023 at 6:15:00 AM, 56.053
Jul 29 2023 at 6:30:00 AM, 72.698
Jul 29 2023 at 6:45:00 AM, 109.916
Jul 29 2023 at 7:00:00 AM, 117.118
Jul 29 2023 at 7:15:00 AM, 119.095
Jul 29 2023 at 7:30:00 AM, 164.33
Jul 29 2023 at 7:45:00 AM, 239.094
Jul 29 2023 at 8:00:00 AM, 309.577
Jul 29 2023 at 8:15:00 AM, 339.493
Jul 29 2023 at 8:30:00 AM, 562.42
Jul 29 2023 at 8:45:00 AM, 669.281
Jul 29 2023 at 9:00:00 AM, 789.866
Jul 29 2023 at 9:15:00 AM, 736.634
Jul 29 2023 at 9:30:00 AM, 726.864
Jul 29 2023 at 9:45:00 AM, 876.134
Jul 29 2023 at 10:00:00 AM, 1763.09
Jul 29 2023 at 10:15:00 AM, 1420.394
Jul 29 2023 at 10:30:00 AM, 950.212
Jul 29 2023 at 10:45:00 AM, 1997.978
Jul 29 2023 at 11:00:00 AM, 1837.879
Jul 29 2023 at 11:15:00 AM, 1158.953
Jul 29 2023 at 11:30:00 AM, 1052.856
Jul 29 2023 at 11:45:00 AM, 2963.394
Jul 29 2023 at 12:00:00 PM, 889.401
Jul 29 2023 at 12:15:00 PM, 1610.627
Jul 29 2023 at 12:30:00 PM, 2359.862
Jul 29 2023 at 12:45:00 PM, 1597.022
Jul 29 2023 at 1:00:00 PM, 1286.074
Jul 29 2023 at 1:15:00 PM, 2110.397
Jul 29 2023 at 1:30:00 PM, 2318.467
Jul 29 2023 at 1:45:00 PM, 1577.929
Jul 29 2023 at 2:00:00 PM, 2277.782
Jul 29 2023 at 2:15:00 PM, 1603.241
Jul 29 2023 at 2:30:00 PM, 1456.459
Jul 29 2023 at 2:45:00 PM, 2039.671
Jul 29 2023 at 3:00:00 PM, 1346.047
Jul 29 2023 at 3:15:00 PM, 1842.648
Jul 29 2023 at 3:30:00 PM, 1587.659
Jul 29 2023 at 3:45:00 PM, 2307.39
Jul 29 2023 at 4:00:00 PM, 1432.061
Jul 29 2023 at 4:15:00 PM, 1526.584
Jul 29 2023 at 4:30:00 PM, 1840.184
Jul 29 2023 at 4:45:00 PM, 1744.096
Jul 29 2023 at 5:00:00 PM, 1533.166
Jul 29 2023 at 5:15:00 PM, 1409.506
Jul 29 2023 at 5:30:00 PM, 1256.61
Jul 29 2023 at 5:45:00 PM, 1137.187
Jul 29 2023 at 6:00:00 PM, 1050.428
Jul 29 2023 at 6:15:00 PM, 861.376
Jul 29 2023 at 6:30:00 PM, 730.674
Jul 29 2023 at 6:45:00 PM, 600.482
Jul 29 2023 at 7:00:00 PM, 471.135
Jul 29 2023 at 7:15:00 PM, 361.994
Jul 29 2023 at 7:30:00 PM, 261.366
Jul 29 2023 at 7:45:00 PM, 168.453
Jul 29 2023 at 8:00:00 PM, 76.756
Jul 29 2023 at 8:15:00 PM, 30.269
Jul 29 2023 at 8:30:00 PM, 8.742
Jul 29 2023 at 8:45:00 PM, 1.033
Jul 29 2023 at 9:00:00 PM, 0.035
Jul 29 2023 at 9:15:00 PM, 0.079
Jul 29 2023 at 9:30:00 PM, 0.015
Jul 29 2023 at 9:45:00 PM, 0.03
Jul 29 2023 at 10:00:00 PM, 0.064
Jul 29 2023 at 10:15:00 PM, 0.074
Jul 29 2023 at 10:30:00 PM, 0.01
Jul 29 2023 at 10:45:00 PM, 0.079
Jul 29 2023 at 11:00:00 PM, 0.055
Jul 29 2023 at 11:15:00 PM, -0.05
Jul 29 2023 at 11:30:00 PM, -0.035
Jul 29 2023 at 11:45:00 PM, -0.025
Jul 30 2023 at 12:00:00 AM, 0.035
Jul 30 2023 at 12:15:00 AM, 0.01
Jul 30 2023 at 12:30:00 AM, 0.07
Jul 30 2023 at 12:45:00 AM, 0.025
Jul 30 2023 at 1:00:00 AM, -0.01
Jul 30 2023 at 1:15:00 AM, 0.089
Jul 30 2023 at 1:30:00 AM, 0.084
Jul 30 2023 at 1:45:00 AM, 0.089
Jul 30 2023 at 2:00:00 AM, -0.094
Jul 30 2023 at 2:15:00 AM, 0.174
Jul 30 2023 at 2:30:00 AM, -0.025
Jul 30 2023 at 2:45:00 AM, 0.02
Jul 30 2023 at 3:00:00 AM, 0.139
Jul 30 2023 at 3:15:00 AM, 0.06
Jul 30 2023 at 3:30:00 AM, 0.03
Jul 30 2023 at 3:45:00 AM, 0.07
Jul 30 2023 at 4:00:00 AM, 0.149
Jul 30 2023 at 4:15:00 AM, 0.064
Jul 30 2023 at 4:30:00 AM, -0.089
Jul 30 2023 at 4:45:00 AM, 0.045
Jul 30 2023 at 5:00:00 AM, 0.174
Jul 30 2023 at 5:15:00 AM, 0.174
Jul 30 2023 at 5:30:00 AM, 0.571
Jul 30 2023 at 5:45:00 AM, 5.494
Jul 30 2023 at 6:00:00 AM, 22.883
Jul 30 2023 at 6:15:00 AM, 51.484
Jul 30 2023 at 6:30:00 AM, 83.278
Jul 30 2023 at 6:45:00 AM, 113.944
Jul 30 2023 at 7:00:00 AM, 134.443
Jul 30 2023 at 7:15:00 AM, 147.824
Jul 30 2023 at 7:30:00 AM, 171.075
Jul 30 2023 at 7:45:00 AM, 192.518
Jul 30 2023 at 8:00:00 AM, 855.868
Jul 30 2023 at 8:15:00 AM, 977
Jul 30 2023 at 8:30:00 AM, 1113.176
Jul 30 2023 at 8:45:00 AM, 1243.701
Jul 30 2023 at 9:00:00 AM, 1371.731
Jul 30 2023 at 9:15:00 AM, 1498.933
Jul 30 2023 at 9:30:00 AM, 1621.366
Jul 30 2023 at 9:45:00 AM, 1737.148
Jul 30 2023 at 10:00:00 AM, 1848.668
Jul 30 2023 at 10:15:00 AM, 1956.92
Jul 30 2023 at 10:30:00 AM, 2058.322
Jul 30 2023 at 10:45:00 AM, 1832.574
Jul 30 2023 at 11:00:00 AM, 2320.439
Jul 30 2023 at 11:15:00 AM, 2501.244
Jul 30 2023 at 11:30:00 AM, 2654.056
Jul 30 2023 at 11:45:00 AM, 1918.47
Jul 30 2023 at 12:00:00 PM, 2207.234
Jul 30 2023 at 12:15:00 PM, 2625.292
Jul 30 2023 at 12:30:00 PM, 2040.073
Jul 30 2023 at 12:45:00 PM, 1981
Jul 30 2023 at 1:00:00 PM, 2658.66
Jul 30 2023 at 1:15:00 PM, 2237.22
Jul 30 2023 at 1:30:00 PM, 2523.516
Jul 30 2023 at 1:45:00 PM, 2306.789
Jul 30 2023 at 2:00:00 PM, 2613.728
Jul 30 2023 at 2:15:00 PM, 2608.776
Jul 30 2023 at 2:30:00 PM, 2448.241
Jul 30 2023 at 2:45:00 PM, 2342.433
Jul 30 2023 at 3:00:00 PM, 2268.27
Jul 30 2023 at 3:15:00 PM, 2180.045
Jul 30 2023 at 3:30:00 PM, 2110.531
Jul 30 2023 at 3:45:00 PM, 2011.448
Jul 30 2023 at 4:00:00 PM, 1912.013
Jul 30 2023 at 4:15:00 PM, 1829.967
Jul 30 2023 at 4:30:00 PM, 1744.698
Jul 30 2023 at 4:45:00 PM, 1643.33
Jul 30 2023 at 5:00:00 PM, 1161.476
Jul 30 2023 at 5:15:00 PM, 1090.849
Jul 30 2023 at 5:30:00 PM, 1000.35
Jul 30 2023 at 5:45:00 PM, 733.366
Jul 30 2023 at 6:00:00 PM, 546.51
Jul 30 2023 at 6:15:00 PM, 416.234
Jul 30 2023 at 6:30:00 PM, 408.207
Jul 30 2023 at 6:45:00 PM, 303.288
Jul 30 2023 at 7:00:00 PM, 582.566
Jul 30 2023 at 7:15:00 PM, 235.607
Jul 30 2023 at 7:30:00 PM, 76.299
Jul 30 2023 at 7:45:00 PM, 54.821
Jul 30 2023 at 8:00:00 PM, 56.878
Jul 30 2023 at 8:15:00 PM, 23.007
Jul 30 2023 at 8:30:00 PM, 6.527
Jul 30 2023 at 8:45:00 PM, 0.611
Jul 30 2023 at 9:00:00 PM, 0.129
Jul 30 2023 at 9:15:00 PM, 0.139
Jul 30 2023 at 9:30:00 PM, 0.03
Jul 30 2023 at 9:45:00 PM, 0.015
Jul 30 2023 at 10:00:00 PM, 0.005
Jul 30 2023 at 10:15:00 PM, 0.089
Jul 30 2023 at 10:30:00 PM, 0.035
Jul 30 2023 at 10:45:00 PM, 0.035
Jul 30 2023 at 11:00:00 PM, 0.064
Jul 30 2023 at 11:15:00 PM, 0.149
Jul 30 2023 at 11:30:00 PM, 0.005
Jul 30 2023 at 11:45:00 PM, 0.015
Jul 31 2023 at 12:00:00 AM, 0.134
Jul 31 2023 at 12:15:00 AM, -0.01
Jul 31 2023 at 12:30:00 AM, 0.224
Jul 31 2023 at 12:45:00 AM, 0.064
Jul 31 2023 at 1:00:00 AM, 0.089
Jul 31 2023 at 1:15:00 AM, 0.109
Jul 31 2023 at 1:30:00 AM, 0
Jul 31 2023 at 1:45:00 AM, 0.03
Jul 31 2023 at 2:00:00 AM, -0.015
Jul 31 2023 at 2:15:00 AM, 0.084
Jul 31 2023 at 2:30:00 AM, 0.094
Jul 31 2023 at 2:45:00 AM, -0.04
Jul 31 2023 at 3:00:00 AM, 0.064
Jul 31 2023 at 3:15:00 AM, 0.02
Jul 31 2023 at 3:30:00 AM, 0.015
Jul 31 2023 at 3:45:00 AM, 0.129
Jul 31 2023 at 4:00:00 AM, 0.045
Jul 31 2023 at 4:15:00 AM, -0.02
Jul 31 2023 at 4:30:00 AM, 0.035
Jul 31 2023 at 4:45:00 AM, 0.03
Jul 31 2023 at 5:00:00 AM, 0.07
Jul 31 2023 at 5:15:00 AM, 0.094
Jul 31 2023 at 5:30:00 AM, 0.253
Jul 31 2023 at 5:45:00 AM, 3.189
Jul 31 2023 at 6:00:00 AM, 17.206
Jul 31 2023 at 6:15:00 AM, 46.581
Jul 31 2023 at 6:30:00 AM, 94.379
Jul 31 2023 at 6:45:00 AM, 154.977
Jul 31 2023 at 7:00:00 AM, 168.701
Jul 31 2023 at 7:15:00 AM, 186.627
Jul 31 2023 at 7:30:00 AM, 230.203
Jul 31 2023 at 7:45:00 AM, 268.941
Jul 31 2023 at 8:00:00 AM, 782.162
Jul 31 2023 at 8:15:00 AM, 912.428
Jul 31 2023 at 8:30:00 AM, 1029.213
Jul 31 2023 at 8:45:00 AM, 1114.269
Jul 31 2023 at 9:00:00 AM, 1223.117
Jul 31 2023 at 9:15:00 AM, 1349.931
Jul 31 2023 at 9:30:00 AM, 1500.452
Jul 31 2023 at 9:45:00 AM, 1589.75
Jul 31 2023 at 10:00:00 AM, 1741.737
Jul 31 2023 at 10:15:00 AM, 1921.425
Jul 31 2023 at 10:30:00 AM, 1638.407
Jul 31 2023 at 10:45:00 AM, 1970.107
Jul 31 2023 at 11:00:00 AM, 2085.726
Jul 31 2023 at 11:15:00 AM, 2085.84
Jul 31 2023 at 11:30:00 AM, 1988.078
Jul 31 2023 at 11:45:00 AM, 2175.987
Jul 31 2023 at 12:00:00 PM, 2325.003
Jul 31 2023 at 12:15:00 PM, 2494.812
Jul 31 2023 at 12:30:00 PM, 2347.007
Jul 31 2023 at 12:45:00 PM, 2142.901
Jul 31 2023 at 1:00:00 PM, 1062.94
Jul 31 2023 at 1:15:00 PM, 1611.416
Jul 31 2023 at 1:30:00 PM, 2093.911
Jul 31 2023 at 1:45:00 PM, 2609.362
Jul 31 2023 at 2:00:00 PM, 2509.852
Jul 31 2023 at 2:15:00 PM, 2474.606
Jul 31 2023 at 2:30:00 PM, 2020.93
Jul 31 2023 at 2:45:00 PM, 2594.133
Jul 31 2023 at 3:00:00 PM, 1329.611
Jul 31 2023 at 3:15:00 PM, 731.498
Jul 31 2023 at 3:30:00 PM, 1342.788
Jul 31 2023 at 3:45:00 PM, 2270.073
Jul 31 2023 at 4:00:00 PM, 1977.141
Jul 31 2023 at 4:15:00 PM, 1877.899
Jul 31 2023 at 4:30:00 PM, 1754.865
Jul 31 2023 at 4:45:00 PM, 1307.89
Jul 31 2023 at 5:00:00 PM, 443.066
Jul 31 2023 at 5:15:00 PM, 302.439
Jul 31 2023 at 5:30:00 PM, 312.388
Jul 31 2023 at 5:45:00 PM, 385.274
Jul 31 2023 at 6:00:00 PM, 543.565
Jul 31 2023 at 6:15:00 PM, 420.744
Jul 31 2023 at 6:30:00 PM, 197.763
Jul 31 2023 at 6:45:00 PM, 137.756
Jul 31 2023 at 7:00:00 PM, 120.65
Jul 31 2023 at 7:15:00 PM, 101.78
Jul 31 2023 at 7:30:00 PM, 64.924
Jul 31 2023 at 7:45:00 PM, 57.191
Jul 31 2023 at 8:00:00 PM, 44.674
Jul 31 2023 at 8:15:00 PM, 19.004
Jul 31 2023 at 8:30:00 PM, 4.788
Jul 31 2023 at 8:45:00 PM, 0.303
Jul 31 2023 at 9:00:00 PM, 0.04
Jul 31 2023 at 9:15:00 PM, 0.084
Jul 31 2023 at 9:30:00 PM, 0.099
Jul 31 2023 at 9:45:00 PM, 0.094
Jul 31 2023 at 10:00:00 PM, 0.124
Jul 31 2023 at 10:15:00 PM, 0.01
Jul 31 2023 at 10:30:00 PM, 0.06
Jul 31 2023 at 10:45:00 PM, 0.04
Jul 31 2023 at 11:00:00 PM, 0.064
Jul 31 2023 at 11:15:00 PM, 0.064
Jul 31 2023 at 11:30:00 PM, 0.134
Jul 31 2023 at 11:45:00 PM, 0.055
Aug 1 2023 at 12:00:00 AM, 0.025
Aug 1 2023 at 12:15:00 AM, 0.104
Aug 1 2023 at 12:30:00 AM, 0.05
Aug 1 2023 at 12:45:00 AM, 0.045
Aug 1 2023 at 1:00:00 AM, 0.025
Aug 1 2023 at 1:15:00 AM, 0.015
Aug 1 2023 at 1:30:00 AM, -0.099
Aug 1 2023 at 1:45:00 AM, 0.064
Aug 1 2023 at 2:00:00 AM, 0.06
Aug 1 2023 at 2:15:00 AM, 0.055
Aug 1 2023 at 2:30:00 AM, 0
Aug 1 2023 at 2:45:00 AM, -0.074
Aug 1 2023 at 3:00:00 AM, -0.005
Aug 1 2023 at 3:15:00 AM, 0.134
Aug 1 2023 at 3:30:00 AM, 0.02
Aug 1 2023 at 3:45:00 AM, 0.035
Aug 1 2023 at 4:00:00 AM, 0.129
Aug 1 2023 at 4:15:00 AM, -0.089
Aug 1 2023 at 4:30:00 AM, -0.079
Aug 1 2023 at 4:45:00 AM, 0.045
Aug 1 2023 at 5:00:00 AM, 0.035
Aug 1 2023 at 5:15:00 AM, 0.01
Aug 1 2023 at 5:30:00 AM, 0.224
Aug 1 2023 at 5:45:00 AM, 3.666
Aug 1 2023 at 6:00:00 AM, 18.368
Aug 1 2023 at 6:15:00 AM, 47.435
Aug 1 2023 at 6:30:00 AM, 88.741
Aug 1 2023 at 6:45:00 AM, 125.999
Aug 1 2023 at 7:00:00 AM, 158.896
Aug 1 2023 at 7:15:00 AM, 184.784
Aug 1 2023 at 7:30:00 AM, 198.98
Aug 1 2023 at 7:45:00 AM, 228.688
Aug 1 2023 at 8:00:00 AM, 746.752
Aug 1 2023 at 8:15:00 AM, 807.554
Aug 1 2023 at 8:30:00 AM, 1036.982
Aug 1 2023 at 8:45:00 AM, 1202.946
Aug 1 2023 at 9:00:00 AM, 1348.55
Aug 1 2023 at 9:15:00 AM, 1449.118
Aug 1 2023 at 9:30:00 AM, 1530.652
Aug 1 2023 at 9:45:00 AM, 1672.337
Aug 1 2023 at 10:00:00 AM, 1379.4
Aug 1 2023 at 10:15:00 AM, 1841.769
Aug 1 2023 at 10:30:00 AM, 1895.606
Aug 1 2023 at 10:45:00 AM, 2104.615
Aug 1 2023 at 11:00:00 AM, 2162.745
Aug 1 2023 at 11:15:00 AM, 2234.638
Aug 1 2023 at 11:30:00 AM, 2061.71
Aug 1 2023 at 11:45:00 AM, 2108.544
Aug 1 2023 at 12:00:00 PM, 2386.585
Aug 1 2023 at 12:15:00 PM, 2434.348
Aug 1 2023 at 12:30:00 PM, 2480.383
Aug 1 2023 at 12:45:00 PM, 1830.2
Aug 1 2023 at 1:00:00 PM, 2221.897
Aug 1 2023 at 1:15:00 PM, 2289.106
Aug 1 2023 at 1:30:00 PM, 2226.154
Aug 1 2023 at 1:45:00 PM, 2508.109
Aug 1 2023 at 2:00:00 PM, 2300.143
Aug 1 2023 at 2:15:00 PM, 2209.629
Aug 1 2023 at 2:30:00 PM, 1376.48
Aug 1 2023 at 2:45:00 PM, 1323.735
Aug 1 2023 at 3:00:00 PM, 1114.979
Aug 1 2023 at 3:15:00 PM, 1125.003
Aug 1 2023 at 3:30:00 PM, 1036.748
Aug 1 2023 at 3:45:00 PM, 1221.667
Aug 1 2023 at 4:00:00 PM, 1788.765
Aug 1 2023 at 4:15:00 PM, 1175.553
Aug 1 2023 at 4:30:00 PM, 1385.629
Aug 1 2023 at 4:45:00 PM, 969.191
Aug 1 2023 at 5:00:00 PM, 730.524
Aug 1 2023 at 5:15:00 PM, 1187.116
Aug 1 2023 at 5:30:00 PM, 933.513
Aug 1 2023 at 5:45:00 PM, 543.927
Aug 1 2023 at 6:00:00 PM, 560.244
Aug 1 2023 at 6:15:00 PM, 505.969
Aug 1 2023 at 6:30:00 PM, 336.428
Aug 1 2023 at 6:45:00 PM, 321.87
Aug 1 2023 at 7:00:00 PM, 247.176
Aug 1 2023 at 7:15:00 PM, 213.762
Aug 1 2023 at 7:30:00 PM, 158.131
Aug 1 2023 at 7:45:00 PM, 97.94
Aug 1 2023 at 8:00:00 PM, 45.642
Aug 1 2023 at 8:15:00 PM, 13.957
Aug 1 2023 at 8:30:00 PM, 2.494
Aug 1 2023 at 8:45:00 PM, 0.218
Aug 1 2023 at 9:00:00 PM, 0.129
Aug 1 2023 at 9:15:00 PM, 0.04
Aug 1 2023 at 9:30:00 PM, -0.005
Aug 1 2023 at 9:45:00 PM, 0.005
Aug 1 2023 at 10:00:00 PM, -0.04
Aug 1 2023 at 10:15:00 PM, 0.06
Aug 1 2023 at 10:30:00 PM, 0.06
Aug 1 2023 at 10:45:00 PM, 0.015
Aug 1 2023 at 11:00:00 PM, 0.179
Aug 1 2023 at 11:15:00 PM, 0.07
Aug 1 2023 at 11:30:00 PM, 0.045
Aug 1 2023 at 11:45:00 PM, 0.099
Aug 2 2023 at 12:00:00 AM, 0.035
Aug 2 2023 at 12:15:00 AM, 0.025
Aug 2 2023 at 12:30:00 AM, -0.045
Aug 2 2023 at 12:45:00 AM, 0.055
Aug 2 2023 at 1:00:00 AM, 0.045
Aug 2 2023 at 1:15:00 AM, 0.099
Aug 2 2023 at 1:30:00 AM, 0.119
Aug 2 2023 at 1:45:00 AM, -0.109
Aug 2 2023 at 2:00:00 AM, 0.199
Aug 2 2023 at 2:15:00 AM, -0.084
Aug 2 2023 at 2:30:00 AM, 0.02
Aug 2 2023 at 2:45:00 AM, 0.169
Aug 2 2023 at 3:00:00 AM, -0.015
Aug 2 2023 at 3:15:00 AM, 0
Aug 2 2023 at 3:30:00 AM, 0.04
Aug 2 2023 at 3:45:00 AM, 0.149
Aug 2 2023 at 4:00:00 AM, -0.03
Aug 2 2023 at 4:15:00 AM, 0.04
Aug 2 2023 at 4:30:00 AM, 0.099
Aug 2 2023 at 4:45:00 AM, 0.134
Aug 2 2023 at 5:00:00 AM, 0.074
Aug 2 2023 at 5:15:00 AM, -0.01
Aug 2 2023 at 5:30:00 AM, 0.253
Aug 2 2023 at 5:45:00 AM, 3.601
Aug 2 2023 at 6:00:00 AM, 19.411
Aug 2 2023 at 6:15:00 AM, 57.826
Aug 2 2023 at 6:30:00 AM, 113.1
Aug 2 2023 at 6:45:00 AM, 193.67
Aug 2 2023 at 7:00:00 AM, 278.98
Aug 2 2023 at 7:15:00 AM, 348.002
Aug 2 2023 at 7:30:00 AM, 429.367
Aug 2 2023 at 7:45:00 AM, 431.523
Aug 2 2023 at 8:00:00 AM, 630.354
Aug 2 2023 at 8:15:00 AM, 865.504
Aug 2 2023 at 8:30:00 AM, 815.019
Aug 2 2023 at 8:45:00 AM, 1050.716
Aug 2 2023 at 9:00:00 AM, 967.304
Aug 2 2023 at 9:15:00 AM, 1318.221
Aug 2 2023 at 9:30:00 AM, 1565.198
Aug 2 2023 at 9:45:00 AM, 1712.695
Aug 2 2023 at 10:00:00 AM, 1316.835
Aug 2 2023 at 10:15:00 AM, 815.436
Aug 2 2023 at 10:30:00 AM, 667.825
Aug 2 2023 at 10:45:00 AM, 1071.786
Aug 2 2023 at 11:00:00 AM, 1465.579
Aug 2 2023 at 11:15:00 AM, 1841.252
Aug 2 2023 at 11:30:00 AM, 1974.121
Aug 2 2023 at 11:45:00 AM, 1721.983
Aug 2 2023 at 12:00:00 PM, 1992.126
Aug 2 2023 at 12:15:00 PM, 1308.352
Aug 2 2023 at 12:30:00 PM, 1554.732
Aug 2 2023 at 12:45:00 PM, 1203.636
Aug 2 2023 at 1:00:00 PM, 1895.323
Aug 2 2023 at 1:15:00 PM, 2214.01
Aug 2 2023 at 1:30:00 PM, 2020.379
Aug 2 2023 at 1:45:00 PM, 2049.59
Aug 2 2023 at 2:00:00 PM, 2515.013
Aug 2 2023 at 2:15:00 PM, 1702.343
Aug 2 2023 at 2:30:00 PM, 1552.428
Aug 2 2023 at 2:45:00 PM, 1201.53
Aug 2 2023 at 3:00:00 PM, 1374.652
Aug 2 2023 at 3:15:00 PM, 1235.058
Aug 2 2023 at 3:30:00 PM, 1440.843
Aug 2 2023 at 3:45:00 PM, 738.839
Aug 2 2023 at 4:00:00 PM, 382.036
Aug 2 2023 at 4:15:00 PM, 266.592
Aug 2 2023 at 4:30:00 PM, 575.14
Aug 2 2023 at 4:45:00 PM, 473.127
Aug 2 2023 at 5:00:00 PM, 398.73
Aug 2 2023 at 5:15:00 PM, 440.16
Aug 2 2023 at 5:30:00 PM, 571.653
Aug 2 2023 at 5:45:00 PM, 575.364
Aug 2 2023 at 6:00:00 PM, 504.38
Aug 2 2023 at 6:15:00 PM, 406.002
Aug 2 2023 at 6:30:00 PM, 303.055
Aug 2 2023 at 6:45:00 PM, 191.525
Aug 2 2023 at 7:00:00 PM, 182.718
Aug 2 2023 at 7:15:00 PM, 208.268
Aug 2 2023 at 7:30:00 PM, 109.076
Aug 2 2023 at 7:45:00 PM, 48.116
Aug 2 2023 at 8:00:00 PM, 27.195
Aug 2 2023 at 8:15:00 PM, 10.873
Aug 2 2023 at 8:30:00 PM, 3.124
Aug 2 2023 at 8:45:00 PM, 0.218
Aug 2 2023 at 9:00:00 PM, 0.129
Aug 2 2023 at 9:15:00 PM, 0.104
Aug 2 2023 at 9:30:00 PM, 0.164
Aug 2 2023 at 9:45:00 PM, 0.084
Aug 2 2023 at 10:00:00 PM, 0.159
Aug 2 2023 at 10:15:00 PM, -0.045
Aug 2 2023 at 10:30:00 PM, 0.134
Aug 2 2023 at 10:45:00 PM, 0.03
Aug 2 2023 at 11:00:00 PM, -0.015
Aug 2 2023 at 11:15:00 PM, -0.055
Aug 2 2023 at 11:30:00 PM, -0.045
Aug 2 2023 at 11:45:00 PM, 0.064
Aug 3 2023 at 12:00:00 AM, 0.02
Aug 3 2023 at 12:15:00 AM, 0.05
Aug 3 2023 at 12:30:00 AM, -0.045
Aug 3 2023 at 12:45:00 AM, 0.07
Aug 3 2023 at 1:00:00 AM, 0.07
Aug 3 2023 at 1:15:00 AM, 0.06
Aug 3 2023 at 1:30:00 AM, 0.134
Aug 3 2023 at 1:45:00 AM, -0.07
Aug 3 2023 at 2:00:00 AM, -0.03
Aug 3 2023 at 2:15:00 AM, 0.04
Aug 3 2023 at 2:30:00 AM, 0.119
Aug 3 2023 at 2:45:00 AM, 0.03
Aug 3 2023 at 3:00:00 AM, 0.064
Aug 3 2023 at 3:15:00 AM, 0.07
Aug 3 2023 at 3:30:00 AM, 0.144
Aug 3 2023 at 3:45:00 AM, 0.055
Aug 3 2023 at 4:00:00 AM, -0.015
Aug 3 2023 at 4:15:00 AM, -0.035
Aug 3 2023 at 4:30:00 AM, -0.07
Aug 3 2023 at 4:45:00 AM, 0.074
Aug 3 2023 at 5:00:00 AM, -0.129
Aug 3 2023 at 5:15:00 AM, 0.06
Aug 3 2023 at 5:30:00 AM, 0.228
Aug 3 2023 at 5:45:00 AM, 1.212
Aug 3 2023 at 6:00:00 AM, 4.972
Aug 3 2023 at 6:15:00 AM, 13.903
Aug 3 2023 at 6:30:00 AM, 39.582
Aug 3 2023 at 6:45:00 AM, 68.898
Aug 3 2023 at 7:00:00 AM, 90.808
Aug 3 2023 at 7:15:00 AM, 127.44
Aug 3 2023 at 7:30:00 AM, 136.649
Aug 3 2023 at 7:45:00 AM, 149.806
Aug 3 2023 at 8:00:00 AM, 229.468
Aug 3 2023 at 8:15:00 AM, 283.639
Aug 3 2023 at 8:30:00 AM, 307.252
Aug 3 2023 at 8:45:00 AM, 278.289
Aug 3 2023 at 9:00:00 AM, 216.246
Aug 3 2023 at 9:15:00 AM, 239.079
Aug 3 2023 at 9:30:00 AM, 219.638
Aug 3 2023 at 9:45:00 AM, 271.549
Aug 3 2023 at 10:00:00 AM, 348.116
Aug 3 2023 at 10:15:00 AM, 300.571
Aug 3 2023 at 10:30:00 AM, 382.071
Aug 3 2023 at 10:45:00 AM, 463.098
Aug 3 2023 at 11:00:00 AM, 517.045
Aug 3 2023 at 11:15:00 AM, 472.148
Aug 3 2023 at 11:30:00 AM, 644.912
Aug 3 2023 at 11:45:00 AM, 628.789
Aug 3 2023 at 12:00:00 PM, 710.512
Aug 3 2023 at 12:15:00 PM, 771.061
Aug 3 2023 at 12:30:00 PM, 660.052
Aug 3 2023 at 12:45:00 PM, 725.155
Aug 3 2023 at 1:00:00 PM, 1047.06
Aug 3 2023 at 1:15:00 PM, 1036.098
Aug 3 2023 at 1:30:00 PM, 2125.04
Aug 3 2023 at 1:45:00 PM, 1240.626
Aug 3 2023 at 2:00:00 PM, 1353.378
Aug 3 2023 at 2:15:00 PM, 2620.791
Aug 3 2023 at 2:30:00 PM, 2298.176
Aug 3 2023 at 2:45:00 PM, 1864.87
